age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_in_minutes
59,unknown,divorced,unknown,0,27,0,0,unknown,5,may,3,0,5.783333333333333
31,admin,single,secondary,0,12,1,0,unknown,5,may,2,0,3.466666666666667
44,blue-collar,single,secondary,0,34,1,0,unknown,5,may,4,0,6.733333333333333
33,entrepreneur,single,tertiary,0,1068,1,0,unknown,5,may,2,0,6.6
40,blue-collar,married,secondary,0,211,1,0,unknown,5,may,4,0,3.6
46,admin,single,tertiary,0,377,1,0,unknown,5,may,2,0,1.6333333333333333
48,management,married,tertiary,0,263,1,0,unknown,5,may,2,0,5.833333333333333
42,services,married,secondary,0,1263,1,0,unknown,6,may,2,0,1.9
27,services,married,secondary,0,8,1,0,unknown,6,may,3,0,1.4666666666666666
48,admin,married,secondary,0,126,1,1,unknown,6,may,2,0,6.316666666666666
59,admin,married,secondary,0,230,1,0,unknown,6,may,3,0,3.1666666666666665
46,technician,married,tertiary,0,841,1,0,unknown,6,may,1,0,2.6333333333333333
38,admin,divorced,secondary,0,308,1,0,unknown,6,may,1,0,1.7
43,management,divorced,tertiary,0,1,1,0,unknown,6,may,1,0,5.1
38,admin,divorced,tertiary,0,86,1,0,unknown,6,may,1,0,3.6333333333333333
23,student,single,secondary,0,157,1,0,unknown,6,may,1,0,0.9
34,services,married,secondary,0,22,1,0,unknown,6,may,1,0,5.733333333333333
38,admin,married,secondary,0,46,1,1,unknown,6,may,1,0,3.25
37,blue-collar,married,secondary,0,1293,0,0,unknown,6,may,1,0,10.866666666666667
25,admin,single,secondary,0,122,1,0,unknown,6,may,1,0,4.766666666666667
48,blue-collar,married,unknown,0,131,1,0,unknown,6,may,1,0,3.15
49,blue-collar,single,secondary,0,143,1,0,unknown,6,may,1,0,1.3833333333333333
38,admin,single,secondary,0,393,0,0,unknown,6,may,2,0,3.066666666666667
43,blue-collar,married,primary,0,98,1,0,unknown,6,may,1,0,3.9166666666666665
33,management,married,tertiary,0,0,1,0,unknown,6,may,1,0,4.833333333333333
55,blue-collar,married,secondary,0,224,1,0,unknown,6,may,1,0,3.8666666666666667
38,blue-collar,married,secondary,0,757,1,0,unknown,6,may,1,0,2.216666666666667
49,services,married,secondary,0,245,1,1,unknown,6,may,1,0,5.3
40,management,married,secondary,0,8486,0,0,unknown,6,may,3,0,4.333333333333333
43,admin,married,unknown,0,350,0,0,unknown,6,may,1,0,7.283333333333333
38,blue-collar,married,secondary,0,20,1,0,unknown,6,may,1,0,6.7
58,services,married,secondary,0,1667,1,1,unknown,6,may,1,0,1.4166666666666667
57,technician,married,unknown,0,345,1,0,unknown,6,may,1,0,2.0833333333333335
32,unemployed,married,secondary,0,10,1,0,unknown,6,may,4,0,8.35
56,management,married,tertiary,0,830,1,1,unknown,6,may,1,1,20.016666666666666
58,blue-collar,divorced,unknown,0,29,1,0,unknown,6,may,1,0,4.216666666666667
60,retired,divorced,secondary,0,545,1,0,unknown,6,may,1,1,17.166666666666668
37,technician,married,tertiary,0,8730,1,0,unknown,6,may,1,0,2.4833333333333334
46,technician,divorced,tertiary,0,477,1,0,unknown,6,may,1,0,1.9
27,admin,married,secondary,0,4,1,0,unknown,6,may,1,0,4.05
43,blue-collar,married,secondary,0,1205,1,0,unknown,6,may,2,0,12.816666666666666
32,technician,single,secondary,0,0,1,1,unknown,6,may,3,0,2.25
40,admin,single,secondary,0,263,1,0,unknown,6,may,1,0,3.85
38,admin,married,secondary,0,1,0,0,unknown,6,may,1,0,1.2666666666666666
34,blue-collar,married,secondary,0,283,0,1,unknown,6,may,1,0,3.316666666666667
47,blue-collar,married,primary,0,206,1,0,unknown,6,may,1,0,2.533333333333333
42,housemaid,married,primary,0,17,1,0,unknown,6,may,1,0,2.066666666666667
48,technician,married,secondary,0,141,1,1,unknown,6,may,1,0,7.066666666666666
29,self-employed,single,tertiary,0,16,1,0,unknown,6,may,1,0,0.7166666666666667
50,services,married,secondary,0,206,1,0,unknown,6,may,1,0,2.566666666666667
52,technician,married,unknown,0,7,0,0,unknown,6,may,2,0,3.3833333333333333
50,management,married,tertiary,0,0,0,0,unknown,6,may,1,0,5.433333333333334
58,retired,married,tertiary,0,0,0,0,unknown,6,may,1,0,6.55
46,blue-collar,divorced,primary,0,1927,1,0,unknown,6,may,3,0,4.016666666666667
38,technician,married,secondary,0,284,1,0,unknown,6,may,1,0,8.05
46,blue-collar,married,secondary,0,1660,1,0,unknown,6,may,1,0,4.316666666666666
32,services,single,secondary,0,406,1,0,unknown,6,may,1,0,3.783333333333333
51,blue-collar,married,primary,0,230,1,0,unknown,6,may,1,0,11.216666666666667
39,admin,single,secondary,0,-25,1,0,unknown,6,may,1,0,9.6
48,admin,married,secondary,0,182,1,0,unknown,6,may,2,0,3.0
36,entrepreneur,married,tertiary,0,1169,1,0,unknown,6,may,2,0,2.8
34,admin,divorced,secondary,0,67,1,0,unknown,6,may,1,0,1.5
40,technician,married,secondary,0,77,0,0,unknown,6,may,1,0,8.416666666666666
43,unemployed,married,secondary,0,0,1,0,unknown,6,may,1,0,4.083333333333333
52,blue-collar,divorced,primary,0,55,1,1,unknown,6,may,1,0,3.1
33,technician,married,secondary,1,72,1,0,unknown,6,may,1,0,10.383333333333333
49,management,single,tertiary,0,163,1,0,unknown,6,may,3,0,8.266666666666667
32,management,single,tertiary,0,151,1,0,unknown,6,may,1,0,1.9666666666666666
39,admin,single,secondary,0,113,1,0,unknown,6,may,1,0,5.7
40,blue-collar,married,secondary,0,0,1,0,unknown,6,may,1,0,3.75
38,technician,single,tertiary,0,9,1,0,unknown,6,may,3,0,3.0833333333333335
43,management,married,secondary,0,375,1,0,unknown,6,may,2,0,3.2666666666666666
39,services,married,secondary,0,1142,1,0,unknown,6,may,1,0,4.6
54,blue-collar,married,primary,0,2102,1,0,unknown,6,may,1,0,1.2666666666666666
38,technician,single,tertiary,0,4325,1,0,unknown,6,may,1,0,1.45
40,blue-collar,married,secondary,0,217,1,0,unknown,6,may,1,0,3.25
55,admin,married,secondary,0,131,1,0,unknown,6,may,1,0,12.4
42,management,married,tertiary,0,1680,1,0,unknown,6,may,1,0,12.75
39,blue-collar,married,secondary,0,0,1,0,unknown,6,may,1,0,4.366666666666666
40,blue-collar,married,primary,0,46,1,0,unknown,6,may,1,0,1.9833333333333334
32,blue-collar,married,secondary,0,320,1,0,unknown,6,may,2,0,3.3
55,admin,married,secondary,0,183,1,0,unknown,6,may,1,0,2.5
45,blue-collar,married,secondary,0,39,0,0,unknown,6,may,1,0,4.016666666666667
35,management,single,tertiary,0,560,1,0,unknown,6,may,1,0,3.0166666666666666
58,technician,divorced,secondary,0,469,0,0,unknown,6,may,1,0,3.2666666666666666
35,admin,married,secondary,0,530,1,0,unknown,6,may,1,0,2.4833333333333334
49,services,married,primary,0,61,1,0,unknown,6,may,1,0,4.1
34,technician,single,tertiary,0,242,1,0,unknown,6,may,1,0,1.8666666666666667
36,blue-collar,married,secondary,0,139,1,0,unknown,6,may,2,0,5.15
24,self-employed,single,secondary,0,0,1,0,unknown,6,may,1,0,4.633333333333334
34,technician,married,secondary,0,367,1,0,unknown,6,may,1,0,2.3333333333333335
51,admin,divorced,secondary,0,228,1,0,unknown,6,may,1,0,2.2666666666666666
39,technician,single,unknown,0,45248,1,0,unknown,6,may,1,1,27.05
50,self-employed,married,unknown,0,-84,1,0,unknown,6,may,1,0,1.6833333333333333
32,services,single,secondary,0,310,1,0,unknown,6,may,1,0,2.4
42,blue-collar,married,unknown,0,132,1,0,unknown,6,may,1,0,3.966666666666667
50,technician,married,secondary,0,797,1,0,unknown,6,may,1,0,5.9
40,services,married,secondary,0,71,0,0,unknown,6,may,1,0,1.3166666666666667
46,management,divorced,unknown,0,2,1,0,unknown,6,may,1,0,3.1166666666666667
37,management,married,tertiary,0,231,1,1,unknown,6,may,2,0,7.516666666666667
34,blue-collar,married,secondary,0,270,1,1,unknown,6,may,1,0,2.65
44,blue-collar,married,secondary,0,274,1,1,unknown,6,may,1,0,6.816666666666666
40,admin,single,secondary,0,-109,1,1,unknown,6,may,1,0,2.8333333333333335
37,technician,married,secondary,0,1,1,0,unknown,6,may,1,1,10.133333333333333
33,blue-collar,single,secondary,1,-60,0,0,unknown,6,may,1,0,4.05
35,blue-collar,married,secondary,0,89,1,0,unknown,6,may,2,0,2.4166666666666665
58,blue-collar,divorced,secondary,0,-11,0,0,unknown,6,may,1,0,1.8666666666666667
39,blue-collar,married,primary,0,0,1,0,unknown,6,may,2,0,4.366666666666666
43,blue-collar,married,secondary,0,-509,1,0,unknown,6,may,1,0,2.066666666666667
39,unemployed,married,primary,0,408,1,0,unknown,6,may,1,0,0.8833333333333333
36,services,single,primary,0,58,1,0,unknown,6,may,1,0,2.2333333333333334
57,retired,single,secondary,0,1640,0,1,unknown,6,may,4,0,3.4
36,admin,single,secondary,0,20,1,0,unknown,6,may,1,0,3.1
50,blue-collar,married,primary,0,71,1,0,unknown,6,may,1,0,11.3
55,blue-collar,married,secondary,0,52,1,0,unknown,6,may,1,0,3.033333333333333
44,self-employed,married,tertiary,0,292,1,0,unknown,6,may,1,0,2.7
44,services,divorced,secondary,0,424,1,0,unknown,6,may,1,0,0.45
39,housemaid,single,primary,0,109,1,0,unknown,6,may,3,0,11.65
46,blue-collar,married,unknown,0,1044,1,0,unknown,6,may,1,0,0.7166666666666667
39,blue-collar,married,secondary,0,983,1,0,unknown,6,may,1,0,1.6166666666666667
34,admin,married,secondary,0,869,0,0,unknown,6,may,1,1,27.95
40,blue-collar,married,primary,0,668,1,0,unknown,6,may,2,0,4.716666666666667
50,management,married,tertiary,0,964,1,0,unknown,6,may,1,0,5.383333333333334
31,management,single,secondary,0,301,1,0,unknown,6,may,1,0,1.3666666666666667
37,admin,single,secondary,0,140,1,0,unknown,6,may,1,0,5.166666666666667
39,management,single,secondary,0,1877,1,0,unknown,6,may,1,0,3.0833333333333335
51,blue-collar,married,primary,0,1127,1,0,unknown,6,may,1,0,0.7833333333333333
41,technician,married,secondary,0,871,1,0,unknown,6,may,1,0,2.4166666666666665
41,technician,married,secondary,0,767,1,1,unknown,6,may,1,0,3.4
43,blue-collar,married,secondary,0,0,0,0,unknown,6,may,1,0,3.1166666666666667
30,services,single,secondary,0,209,1,0,unknown,6,may,2,0,0.5
54,management,divorced,primary,0,0,0,0,unknown,6,may,1,0,7.866666666666666
43,blue-collar,divorced,secondary,0,110,1,1,unknown,6,may,1,0,7.466666666666667
59,management,divorced,tertiary,0,-76,1,1,unknown,6,may,1,0,4.4
47,technician,married,unknown,0,178,1,0,unknown,6,may,1,0,2.816666666666667
40,blue-collar,married,primary,0,-66,1,0,unknown,6,may,1,0,4.8
32,technician,married,secondary,0,0,1,0,unknown,6,may,2,0,2.933333333333333
29,blue-collar,married,secondary,0,1,1,0,unknown,6,may,1,0,3.5833333333333335
36,blue-collar,married,secondary,0,0,1,0,unknown,6,may,1,0,5.616666666666666
55,unemployed,married,tertiary,0,5345,0,0,unknown,6,may,1,0,4.633333333333334
30,blue-collar,divorced,secondary,0,-209,1,0,unknown,6,may,2,0,3.1333333333333333
39,admin,single,secondary,0,0,1,0,unknown,6,may,2,0,2.9
39,blue-collar,divorced,secondary,0,42,1,0,unknown,6,may,2,0,3.7666666666666666
50,blue-collar,divorced,secondary,0,41,1,0,unknown,6,may,1,0,3.1666666666666665
44,blue-collar,married,secondary,0,-99,1,0,unknown,6,may,2,0,1.85
37,technician,single,secondary,0,17,1,0,unknown,6,may,1,0,2.7333333333333334
46,admin,married,primary,0,276,1,1,unknown,6,may,2,0,2.6166666666666667
32,technician,single,unknown,0,-170,0,0,unknown,6,may,1,0,0.7666666666666667
37,management,single,tertiary,0,230,1,1,unknown,6,may,1,0,6.233333333333333
29,blue-collar,married,secondary,0,9,1,0,unknown,6,may,1,0,5.816666666666666
41,blue-collar,married,secondary,0,946,1,0,unknown,6,may,1,0,5.416666666666667
45,blue-collar,married,primary,0,1297,1,0,unknown,6,may,2,0,3.8833333333333333
57,retired,divorced,secondary,0,-331,1,0,unknown,6,may,1,0,8.85
48,blue-collar,single,secondary,0,44,1,0,unknown,6,may,1,0,2.55
60,retired,married,secondary,1,15,0,0,unknown,6,may,1,0,1.3333333333333333
26,admin,single,secondary,0,712,1,0,unknown,6,may,1,0,3.8666666666666667
58,retired,married,secondary,0,5435,1,0,unknown,6,may,1,0,1.9666666666666666
34,admin,married,secondary,0,507,1,0,unknown,6,may,1,0,3.1666666666666665
55,unemployed,divorced,secondary,0,387,1,0,unknown,6,may,1,1,15.3
41,blue-collar,married,primary,0,0,1,1,unknown,6,may,1,0,3.966666666666667
50,management,divorced,secondary,0,1716,1,0,unknown,6,may,1,0,1.3666666666666667
49,entrepreneur,married,secondary,0,167,1,1,unknown,6,may,3,0,3.3
44,admin,married,unknown,0,40,0,1,unknown,6,may,2,0,2.6666666666666665
44,blue-collar,married,primary,0,148,1,0,unknown,6,may,1,0,3.5166666666666666
31,technician,married,secondary,0,17,1,1,unknown,6,may,1,0,2.0
34,blue-collar,single,tertiary,0,1011,1,0,unknown,6,may,1,0,2.2666666666666666
46,management,single,unknown,0,1527,1,0,unknown,6,may,1,0,4.483333333333333
42,management,married,tertiary,0,744,0,0,unknown,6,may,1,0,2.6166666666666667
52,admin,married,secondary,0,484,1,0,unknown,6,may,1,0,2.1333333333333333
29,management,single,tertiary,0,0,1,0,unknown,6,may,1,0,3.5166666666666666
53,retired,married,primary,0,136,1,0,unknown,6,may,2,0,4.45
43,blue-collar,married,secondary,0,1335,1,0,unknown,6,may,2,0,6.183333333333334
38,management,married,secondary,0,517,1,0,unknown,6,may,2,0,4.8
46,management,married,tertiary,0,459,1,0,unknown,6,may,1,0,3.683333333333333
48,management,divorced,unknown,0,549,1,0,unknown,6,may,1,0,7.116666666666666
30,admin,divorced,secondary,0,83,1,1,unknown,6,may,1,0,5.166666666666667
44,blue-collar,married,primary,0,213,0,0,unknown,6,may,1,0,2.6333333333333333
31,housemaid,married,primary,0,203,1,0,unknown,6,may,3,0,10.066666666666666
42,services,single,secondary,0,518,1,0,unknown,6,may,1,0,3.3
40,management,single,tertiary,0,3877,1,0,unknown,6,may,1,0,2.4166666666666665
52,admin,married,secondary,0,1236,1,0,unknown,6,may,1,0,4.116666666666666
45,blue-collar,divorced,secondary,0,756,1,0,unknown,6,may,2,0,2.9833333333333334
48,blue-collar,married,secondary,0,157,1,0,unknown,6,may,1,0,1.2166666666666666
45,blue-collar,married,primary,0,-66,1,0,unknown,6,may,2,0,4.383333333333334
34,blue-collar,married,unknown,0,245,1,0,unknown,6,may,1,0,0.21666666666666667
34,blue-collar,married,primary,0,-144,1,0,unknown,6,may,2,0,1.3166666666666667
46,blue-collar,married,secondary,0,71,1,0,unknown,6,may,1,0,6.933333333333334
49,services,divorced,secondary,0,505,1,0,unknown,6,may,1,0,2.7
50,technician,married,primary,0,249,1,0,unknown,6,may,1,0,2.15
34,admin,single,secondary,0,0,1,0,unknown,6,may,1,0,2.5
40,unemployed,single,secondary,0,11,1,0,unknown,6,may,1,0,0.7166666666666667
36,admin,married,secondary,0,639,1,0,unknown,6,may,1,0,3.183333333333333
59,blue-collar,divorced,unknown,0,124,1,0,unknown,6,may,1,0,0.43333333333333335
45,blue-collar,married,secondary,0,82,1,0,unknown,6,may,1,0,4.166666666666667
36,self-employed,married,tertiary,0,107,1,0,unknown,6,may,1,0,2.433333333333333
56,services,married,secondary,0,473,1,0,unknown,6,may,1,0,6.933333333333334
42,services,divorced,secondary,0,372,1,1,unknown,6,may,2,0,2.0166666666666666
30,admin,married,secondary,0,46,1,0,unknown,6,may,2,0,1.9
30,student,single,tertiary,0,34,1,0,unknown,6,may,1,0,4.816666666666666
47,self-employed,married,unknown,0,935,1,0,unknown,6,may,1,0,3.75
33,blue-collar,married,secondary,0,-10,1,0,unknown,6,may,1,0,2.05
36,admin,married,secondary,0,-106,1,0,unknown,6,may,2,0,2.1666666666666665
39,services,divorced,primary,0,471,1,0,unknown,6,may,2,0,2.683333333333333
56,admin,divorced,secondary,0,778,1,0,unknown,6,may,2,0,2.4833333333333334
39,blue-collar,divorced,unknown,0,170,1,0,unknown,6,may,2,0,4.466666666666667
42,technician,married,secondary,0,315,1,0,unknown,6,may,2,0,4.316666666666666
52,blue-collar,married,secondary,0,3165,0,0,unknown,6,may,1,0,0.43333333333333335
36,admin,divorced,secondary,0,131,1,0,unknown,6,may,1,0,2.55
35,entrepreneur,married,secondary,1,204,1,0,unknown,6,may,2,0,7.066666666666666
47,technician,married,secondary,0,83,1,0,unknown,6,may,2,0,2.9833333333333334
59,services,divorced,secondary,0,0,1,1,unknown,6,may,1,0,1.6166666666666667
57,blue-collar,married,primary,0,5431,1,1,unknown,6,may,1,0,6.383333333333334
38,management,married,unknown,0,1759,1,0,unknown,6,may,1,0,7.333333333333333
46,unemployed,married,secondary,0,-125,1,0,unknown,6,may,1,0,0.38333333333333336
34,blue-collar,married,secondary,0,0,0,0,unknown,6,may,1,0,3.25
28,services,single,secondary,0,5090,1,0,unknown,6,may,3,1,21.616666666666667
38,technician,married,unknown,0,573,1,0,unknown,6,may,1,0,1.45
56,blue-collar,married,secondary,0,1602,1,0,unknown,6,may,1,0,7.116666666666666
41,blue-collar,single,primary,1,-137,1,1,unknown,6,may,1,0,3.15
52,technician,married,unknown,0,0,0,0,unknown,6,may,1,0,3.25
54,services,married,secondary,0,193,0,0,unknown,6,may,1,0,2.9833333333333334
61,retired,married,secondary,0,195,1,1,unknown,6,may,1,0,2.9833333333333334
53,entrepreneur,married,secondary,0,288,0,0,unknown,6,may,1,0,1.15
47,technician,married,secondary,0,19,1,0,unknown,6,may,2,0,1.75
53,blue-collar,married,primary,0,25,1,0,unknown,6,may,3,0,4.433333333333334
46,services,married,secondary,0,216,1,0,unknown,6,may,2,0,8.733333333333333
39,blue-collar,divorced,primary,0,190,1,1,unknown,6,may,2,0,1.6
56,technician,divorced,secondary,0,99,1,0,unknown,6,may,2,0,2.5833333333333335
55,services,divorced,primary,0,2298,1,0,unknown,6,may,2,0,2.7
44,management,married,tertiary,0,17,1,0,unknown,6,may,2,0,5.866666666666666
37,technician,married,primary,0,0,1,0,unknown,6,may,4,0,1.2666666666666666
35,blue-collar,married,primary,0,0,1,0,unknown,6,may,2,0,2.566666666666667
55,blue-collar,married,secondary,0,840,1,0,unknown,6,may,2,0,5.166666666666667
37,services,married,secondary,0,358,1,0,unknown,6,may,3,0,6.5
30,technician,single,secondary,0,0,1,0,unknown,6,may,1,0,6.15
37,blue-collar,married,primary,0,-325,1,1,unknown,6,may,2,0,1.8666666666666667
36,technician,single,secondary,0,-15,1,0,unknown,6,may,3,0,5.683333333333334
38,technician,married,secondary,0,581,1,0,unknown,6,may,1,0,1.3166666666666667
41,admin,divorced,primary,0,4070,1,0,unknown,6,may,2,0,2.3333333333333335
48,retired,married,secondary,0,74,0,1,unknown,6,may,1,0,5.25
55,services,divorced,secondary,0,141,1,0,unknown,6,may,2,0,4.366666666666666
28,services,divorced,secondary,0,89,0,0,unknown,6,may,2,0,2.9
54,services,married,secondary,1,0,1,0,unknown,6,may,3,0,2.3
30,blue-collar,married,secondary,0,450,0,0,unknown,6,may,2,0,8.766666666666667
48,technician,married,tertiary,0,310,0,0,unknown,6,may,1,0,2.25
31,self-employed,married,secondary,0,0,1,0,unknown,6,may,5,0,0.6
38,blue-collar,married,secondary,0,384,1,0,unknown,6,may,3,0,31.766666666666666
37,blue-collar,married,secondary,0,395,1,0,unknown,6,may,2,0,3.65
37,services,single,unknown,0,-118,1,0,unknown,6,may,2,0,2.45
56,blue-collar,married,primary,0,5,1,1,unknown,6,may,2,0,6.783333333333333
51,blue-collar,married,secondary,0,50,1,1,unknown,6,may,1,0,2.0166666666666666
39,blue-collar,married,secondary,0,285,1,1,unknown,6,may,1,0,3.4833333333333334
49,technician,married,unknown,0,15,0,0,unknown,6,may,2,0,1.5333333333333334
51,blue-collar,married,primary,0,653,1,1,unknown,6,may,1,0,3.466666666666667
43,self-employed,married,secondary,0,918,1,0,unknown,6,may,1,0,3.216666666666667
32,services,married,secondary,0,243,1,1,unknown,6,may,1,0,2.4
29,technician,single,tertiary,0,405,1,0,unknown,6,may,1,0,1.0833333333333333
48,management,divorced,tertiary,0,1328,1,0,unknown,6,may,1,0,5.65
55,services,married,primary,0,255,1,0,unknown,6,may,1,0,4.75
53,blue-collar,married,secondary,0,3397,1,0,unknown,6,may,1,0,3.85
47,technician,married,unknown,0,2106,1,0,unknown,6,may,1,0,2.8
39,management,married,tertiary,0,2877,1,0,unknown,6,may,1,0,4.633333333333334
31,blue-collar,single,tertiary,0,60,1,1,unknown,6,may,1,0,6.483333333333333
39,blue-collar,married,primary,0,2226,1,0,unknown,6,may,1,0,2.6333333333333333
40,blue-collar,married,primary,0,2880,1,0,unknown,6,may,2,0,2.4166666666666665
40,technician,single,unknown,0,-5,1,0,unknown,6,may,2,0,1.3
48,technician,married,secondary,0,147,0,0,unknown,6,may,3,0,2.3666666666666667
33,technician,divorced,secondary,0,7,1,1,unknown,6,may,1,0,1.45
